0.000000	18.000000	0.002500	0.119915	0.008392	0.008612	0.006859	0.008098	0.012647	0.012608	0.011729	0.010333
0.000000	18.000000	0.007500	0.109792	0.006064	0.010187	0.006304	0.006745	0.013896	0.016454	0.010207	0.012778
0.000000	18.000000	0.012500	0.096598	0.008134	0.011578	0.006736	0.010286	0.010849	0.014893	0.013479	0.011284
0.000000	18.000000	0.017500	0.024074	0.008082	0.013301	0.007672	0.008839	0.016183	0.011576	0.012581	0.007602
0.000000	18.000000	0.022499	0.031225	0.007735	0.009384	0.007256	0.008126	0.015607	0.012523	0.015136	0.011098
0.000000	18.000000	0.027499	0.092980	0.010259	0.012361	0.008480	0.009100	0.016191	0.018085	0.012877	0.011184
0.000000	18.000000	0.032499	0.119092	0.007557	0.010009	0.006858	0.007755	0.011556	0.019853	0.018857	0.009336
0.000000	18.000000	0.037499	0.119124	0.008181	0.007387	0.008568	0.008260	0.015559	0.016057	0.013221	0.010816
0.000000	18.000000	0.042499	0.134295	0.007097	0.012942	0.010291	0.010122	0.013810	0.016647	0.018832	0.012801
0.000000	18.000000	0.047499	0.157245	0.006711	0.008865	0.011322	0.011071	0.014045	0.022633	0.008483	0.007731
0.000000	18.000000	0.052499	0.204740	0.008453	0.009877	0.011409	0.009303	0.013436	0.016131	0.011903	0.009824
0.000000	18.000000	0.057499	0.166552	0.009114	0.009190	0.009712	0.011200	0.019092	0.015887	0.015372	0.013235
0.000000	18.000000	0.062498	0.145683	0.007413	0.008845	0.014013	0.010897	0.020116	0.018515	0.014611	0.010345
0.000000	18.000000	0.067498	0.098200	0.007571	0.013768	0.013263	0.011074	0.011775	0.013960	0.014631	0.011838
0.000000	18.000000	0.072498	0.028597	0.010981	0.014013	0.009790	0.013107	0.012814	0.014184	0.017422	0.011935
0.000000	18.000000	0.077498	0.010543	0.008190	0.014225	0.010261	0.011690	0.017131	0.020250	0.015950	0.010353
0.000000	18.000000	0.082498	0.010037	0.008028	0.012127	0.009990	0.015791	0.012840	0.022415	0.010836	0.007351
0.000000	18.000000	0.087498	0.019484	0.007693	0.012462	0.008793	0.009900	0.014856	0.015388	0.011758	0.009673
0.000000	18.000000	0.092498	0.049739	0.007872	0.010170	0.009056	0.008247	0.016760	0.016389	0.016190	0.008641
