0	1190	0	68	136	0	0	2278	0	136	68	0	5406	0	0	170	0	0	0	578	0	408	136	0
0	204	0	34	136	0	0	680	0	0	34	0	1802	0	0	68	34	0	68	170	0	1360	136	0
0	714	0	68	646	0	0	1054	0	0	204	0	4420	0	0	102	34	0	0	136	0	2176	238	0
0	986	0	68	510	204	0	952	0	0	272	0	3196	0	0	136	34	0	0	918	0	2856	340	0
34	714	0	0	442	0	0	816	0	0	170	0	1394	0	0	68	68	0	0	442	0	1360	306	0
0	918	0	340	204	0	34	782	0	0	102	0	1292	0	0	34	0	0	0	1020	0	5508	714	0
34	2210	0	2720	408	0	34	2278	0	0	68	0	3128	0	0	306	102	0	0	2788	0	11968	306	0
0	2516	0	2516	204	0	204	1292	0	0	204	0	2584	0	0	306	136	0	0	2074	0	13226	578	0
0	66	0	297	924	495	0	1188	0	396	264	0	726	0	0	363	33	0	99	957	0	0	0	0
0	495	0	462	297	66	33	2277	0	0	66	0	231	0	0	0	66	0	99	1584	0	0	231	0
0	891	0	1155	1551	99	0	2607	0	66	33	0	99	0	0	132	66	0	165	2607	0	0	561	0
0	561	0	1320	1452	66	0	1947	0	33	297	0	165	0	0	66	66	0	462	1848	0	0	66	0
0	231	0	990	132	33	0	693	0	33	66	0	297	0	0	99	33	0	33	1122	0	0	231	0
0	264	0	792	990	66	0	1287	0	0	330	0	99	0	0	231	0	0	231	1716	0	0	0	0
0	100	0	400	50	0	0	3000	0	0	225	0	175	0	0	0	25	0	75	225	0	0	0	0
0	75	0	725	200	25	0	1450	0	0	0	0	50	0	0	0	0	0	50	0	0	0	275	0
0	100	0	725	50	0	25	825	0	0	0	0	150	0	0	0	25	0	0	100	0	0	0	0
0	0	0	675	150	0	0	1600	0	0	225	0	350	0	0	0	0	0	0	0	0	0	25	0
0	25	0	525	25	0	25	1400	0	0	150	0	75	0	0	50	25	0	25	150	0	200	0	0
0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	200	0	0
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	44	0	0	0	2	0	2	0	90	0	0	0	0	0	28	108	0	16	0	0
10	0	0	0	38	0	0	0	0	0	0	0	88	0	0	0	0	0	18	48	0	14	0	0
2	0	0	0	34	0	0	0	0	0	0	0	22	0	0	0	0	0	2	70	0	4	0	0
14	0	0	0	14	0	0	4	0	0	0	0	16	0	0	0	0	0	0	24	0	0	0	0
6	0	0	0	26	10	0	0	0	0	0	0	6	0	0	0	0	0	12	160	0	0	0	0
6	0	0	0	8	2	0	0	0	0	0	0	54	0	0	0	0	0	14	24	0	6	0	0
14	0	0	2	26	2	0	2	0	0	0	0	46	0	0	0	0	0	6	32	0	6	0	0
0	0	0	0	30	2	0	0	0	0	0	0	60	0	0	0	0	0	14	64	0	14	0	0
0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	80	0	160	760	0	0	3160	0	0	0	0	240	0	40	0	0	0	0	40	0	480	0	0
0	0	0	40	160	0	0	1360	0	0	280	0	120	0	40	0	0	0	0	120	0	80	0	0
40	0	0	120	480	0	0	1760	0	0	240	0	240	0	80	0	0	40	0	0	0	80	0	0
0	0	0	480	400	0	0	2120	0	0	640	0	560	0	40	0	0	0	0	200	0	600	0	0
0	0	0	640	440	0	0	1240	0	0	160	0	600	0	40	0	0	0	80	80	0	720	0	0
40	0	0	0	600	0	0	3080	0	0	40	0	40	0	40	0	0	0	0	0	0	80	0	0
0	80	0	240	1680	0	0	7480	0	0	0	0	520	0	0	0	0	120	0	200	0	120	0	0
0	0	0	40	720	0	0	2480	0	0	80	0	840	0	80	0	0	0	0	200	0	240	160	0
0	0	0	1320	520	40	0	3920	0	0	80	0	920	0	80	0	0	0	40	360	0	0	40	0
40	0	0	3920	960	0	0	13040	0	0	40	0	360	0	80	0	0	0	0	80	0	40	0	0
40	0	0	2880	2440	0	0	15360	0	0	120	0	0	0	80	0	0	0	0	40	0	0	0	0
40	0	0	600	1640	0	0	6160	0	0	320	0	200	0	120	0	0	0	0	40	0	0	360	0
0	0	0	800	1320	80	0	2920	0	0	520	0	240	0	0	0	0	0	0	240	0	0	0	0
0	0	0	160	400	0	0	1040	0	0	600	0	120	0	0	40	0	40	0	200	0	0	0	0
80	0	0	80	40	0	0	1640	0	0	160	0	0	0	40	0	0	0	0	40	0	0	0	0
0	0	0	80	280	0	0	0	0	0	120	0	80	0	0	0	0	0	80	0	0	0	0	0
0	96	0	1968	264	120	48	1344	0	0	168	0	120	0	0	120	192	0	72	216	0	0	0	0
0	96	0	3072	72	0	192	624	0	72	144	0	48	0	0	0	0	0	72	72	0	0	0	0
0	24	0	2616	72	0	216	1032	0	0	24	0	0	0	0	0	0	0	0	120	0	0	0	0
0	48	0	2304	216	48	168	1752	0	0	72	0	0	0	0	96	24	0	0	48	0	48	0	0
0	48	0	1896	840	0	120	2424	0	192	0	0	0	0	72	0	0	0	0	144	0	0	0	0
0	0	0	2136	96	0	48	2616	0	120	24	0	72	0	48	48	48	0	96	264	0	0	24	0
0	48	0	576	144	0	48	4152	0	24	0	0	48	0	0	0	0	0	0	24	0	0	0	0
0	144	0	2928	96	0	264	4248	0	0	0	0	0	0	192	0	24	0	24	168	0	0	0	0
0	288	0	4032	72	0	384	5496	0	48	0	0	408	0	48	0	0	0	24	72	0	0	96	0
24	264	0	1176	336	0	168	6504	0	216	0	0	0	0	48	24	0	0	0	216	0	0	0	0
0	192	0	1248	576	0	24	1512	0	168	0	0	0	0	96	0	0	0	24	48	0	0	0	0
0	264	0	1728	24	0	48	1656	0	96	0	0	0	0	0	48	0	0	0	48	0	0	0	0
0	192	0	2328	168	0	48	1680	0	192	0	0	48	0	24	0	0	0	0	312	0	0	0	0
0	216	0	1320	240	24	24	2040	0	336	24	0	24	0	0	0	0	0	48	384	0	0	48	0
0	336	0	3576	216	0	72	1512	0	0	0	0	0	0	72	0	0	0	0	264	0	0	24	0
0	96	0	336	168	0	48	2664	0	312	0	0	48	0	0	72	0	0	0	192	0	0	48	0
0	192	0	384	456	24	192	1800	0	72	72	0	0	0	0	48	0	0	48	264	0	24	144	0
0	24	0	408	192	0	0	1584	0	240	0	0	96	0	0	24	0	0	24	72	0	0	48	0
0	144	0	264	312	0	48	2064	0	96	24	0	48	0	0	72	0	0	72	192	0	0	24	0
0	24	0	480	168	120	24	1896	0	336	0	0	72	0	0	336	24	0	24	552	0	0	120	0
0	48	0	384	264	0	0	576	0	312	48	0	0	0	24	144	0	0	0	96	0	0	0	0
0	144	0	4776	312	0	48	2328	0	144	0	0	120	0	0	72	48	0	24	720	0	24	48	0
0	264	0	3096	264	48	48	5568	0	0	72	0	0	0	0	192	72	0	0	192	0	0	48	0
0	768	0	408	1344	48	48	14160	0	48	48	0	144	0	24	72	0	0	0	1224	0	0	72	0
0	600	0	408	936	0	72	8352	0	24	48	0	24	0	0	96	24	0	0	1704	0	0	24	0
0	840	0	168	240	120	72	1488	0	72	48	0	72	0	0	48	0	0	0	1320	0	0	144	0
0	72	0	96	240	24	96	720	0	72	0	0	96	0	0	96	24	0	24	1944	0	0	0	0
0	1608	0	2136	336	0	192	2664	0	96	0	0	120	0	24	48	0	0	0	1968	0	0	0	0
0	24	0	1272	144	0	120	5256	0	48	72	0	24	0	48	24	24	0	0	4368	0	0	0	0
0	624	0	120	744	0	144	7032	0	0	0	0	0	0	72	0	48	0	0	1536	0	0	0	0
0	336	0	360	120	0	24	6864	0	0	0	0	48	0	0	24	0	0	24	48	0	0	48	0
0	2016	0	696	168	0	96	4152	0	0	96	0	24	0	0	72	0	0	0	120	0	0	120	0
0	768	0	1008	72	0	0	2808	0	0	24	0	24	0	0	0	0	0	0	456	0	24	48	0
0	1656	0	1200	120	0	120	984	0	0	0	0	0	0	0	48	0	0	0	864	0	96	24	0
0	2088	0	1320	168	0	96	888	0	0	48	0	264	0	0	72	96	0	0	3336	0	408	144	0
0	1776	0	6312	144	0	96	2064	0	0	144	0	120	0	0	96	48	0	0	3696	0	552	48	0
0	2112	0	624	216	0	24	2112	0	24	48	0	240	0	0	168	0	0	0	960	0	120	96	0
0	1200	0	1080	168	0	48	2736	0	0	96	0	240	0	0	48	0	0	0	456	0	600	96	0
0	1824	0	1512	120	0	312	2040	0	0	144	0	552	0	0	120	0	0	0	864	0	864	96	0
0	1200	0	504	96	0	120	1368	0	0	96	0	648	0	0	216	24	0	0	312	0	1104	168	0
0	744	0	240	168	0	312	720	0	0	0	0	264	0	0	120	0	0	0	432	0	360	24	0
24	1200	0	408	48	0	120	960	0	24	0	0	264	0	24	240	0	0	0	1056	0	1296	24	0
0	864	0	144	360	0	48	2232	0	0	96	0	384	0	0	216	24	0	0	312	0	288	96	0
0	3960	0	216	312	0	192	3456	0	0	72	0	240	0	0	24	0	0	0	120	0	96	0	0
24	888	0	96	216	0	96	3336	0	0	0	0	0	0	0	24	0	0	0	240	0	240	24	0
0	648	0	96	264	0	288	1968	0	0	48	0	120	0	0	96	0	0	0	144	0	264	48	0
0	288	0	72	480	0	192	2088	0	0	144	0	144	0	72	0	24	0	0	792	0	456	456	0
24	96	0	192	144	0	432	144	0	0	0	0	24	0	0	24	0	0	0	528	0	360	24	0
0	40	0	120	140	0	20	2300	0	0	20	0	0	0	0	0	0	0	720	560	0	40	0	0
0	20	0	160	20	0	0	920	0	60	160	0	580	0	0	20	20	0	160	900	0	200	0	0
0	0	0	20	100	0	20	1160	0	0	100	0	460	0	0	20	0	0	200	920	0	100	0	0
0	60	0	220	280	0	0	2520	0	0	60	0	1140	0	0	20	100	0	620	840	0	20	40	0
0	0	0	0	60	20	0	0	0	0	0	0	340	0	0	0	60	0	20	0	0	0	0	0
0	0	0	20	240	0	20	2480	0	0	100	0	1140	0	0	0	0	0	1300	780	0	100	0	0
0	0	0	40	60	0	0	2480	0	0	20	0	200	0	20	0	40	0	360	280	0	40	0	0
0	0	0	380	60	0	20	2200	0	0	0	0	640	0	0	0	40	0	80	540	0	40	80	0
0	0	0	180	200	0	0	5560	0	0	140	0	1120	0	0	0	140	0	120	180	0	20	20	0
43	129	0	387	1118	86	0	4644	0	129	430	0	172	0	86	0	129	0	0	86	0	43	0	0
43	602	0	430	1161	0	0	4773	0	0	301	0	258	0	129	0	258	0	86	172	0	86	0	0
0	0	0	645	559	172	0	2451	0	0	258	0	0	0	0	0	43	0	0	86	0	172	0	0
0	86	0	129	688	473	0	3096	0	0	387	0	0	0	0	0	215	0	0	129	0	129	0	0
0	86	0	516	1548	0	0	2881	0	0	0	0	86	0	86	0	43	0	0	43	0	129	0	0
0	172	0	215	172	0	0	4300	0	0	0	0	258	0	129	0	0	0	0	43	0	43	0	0
86	0	0	2322	258	0	0	2752	0	0	0	0	86	0	129	0	129	0	0	860	0	0	43	0
43	258	0	1333	774	129	0	9589	0	0	0	0	258	0	43	0	430	0	0	43	0	43	86	0
43	344	0	1935	2365	0	0	7009	0	0	43	0	430	0	43	0	344	0	0	172	0	0	0	0
215	86	0	86	516	215	0	3010	0	0	0	0	0	0	0	86	86	0	0	129	0	0	0	0
0	86	0	215	2537	172	0	2107	0	0	215	0	129	0	0	0	172	0	0	129	0	0	0	0
0	301	0	215	602	86	0	1806	0	0	43	0	0	0	0	0	129	0	0	129	0	0	0	0
0	215	0	0	344	0	0	2881	0	0	0	0	86	0	43	0	0	0	0	86	0	0	0	0
43	86	0	430	774	0	0	2623	0	0	86	0	86	0	0	0	172	0	0	172	0	43	0	0
43	387	0	86	817	172	0	2322	0	0	0	0	43	0	43	0	43	0	0	86	0	86	129	0
0	301	0	946	1978	86	0	4730	0	0	43	0	86	0	43	0	129	0	0	129	0	344	43	0
43	430	0	344	1806	43	0	1806	0	0	0	0	129	0	0	86	215	0	0	86	0	172	172	0
344	129	0	0	387	0	0	602	0	0	0	0	86	0	0	86	43	0	0	43	0	43	43	0
0	129	0	43	903	258	0	1161	0	0	43	0	86	0	43	0	344	0	0	0	0	129	387	0
0	172	0	0	989	215	0	602	0	0	43	0	129	0	0	129	430	0	0	43	0	43	215	0
43	172	0	129	1247	0	0	989	0	0	43	0	86	0	0	86	0	0	129	258	0	129	172	0
0	0	0	0	1312	0	0	528	0	0	128	0	0	0	48	0	0	0	0	16	0	368	0	0
16	16	0	16	480	0	0	368	0	0	48	0	16	0	16	48	16	0	48	64	0	112	0	0
64	0	0	64	224	0	0	800	0	0	48	0	0	0	16	0	16	32	0	0	0	32	0	0
0	0	0	64	304	0	0	384	0	0	16	0	0	0	16	0	0	0	0	64	0	96	16	0
0	0	0	48	1440	16	0	944	0	0	16	0	0	0	0	0	64	0	16	144	0	176	16	0
0	0	0	32	192	0	0	336	0	0	32	0	0	0	0	0	0	0	48	32	0	48	0	0
0	0	0	176	16	0	0	608	0	0	16	0	0	0	32	0	32	32	32	16	0	16	16	0
0	0	0	464	992	16	0	3536	0	0	112	0	144	0	32	0	48	0	32	112	0	96	0	0
0	104	0	494	26	78	26	1482	0	0	364	0	598	0	0	0	0	0	676	1976	0	0	0	0
0	0	0	234	338	0	26	2834	0	0	1300	0	1378	0	0	130	52	0	1196	1118	0	0	0	0
0	26	0	754	312	338	0	520	0	0	624	0	1430	0	0	0	104	0	1300	1456	0	0	0	0
0	156	0	468	312	0	26	2080	0	0	130	0	3198	0	26	0	26	0	1664	4186	0	26	0	0
0	0	0	52	26	0	0	0	0	0	26	0	1066	0	0	26	26	0	312	78	0	0	0	0
0	24	0	0	36	0	0	792	0	0	24	0	156	0	36	0	0	0	372	0	0	0	132	0
0	12	0	0	0	0	0	660	0	0	24	0	144	0	0	0	0	0	720	0	0	0	0	0
0	0	0	132	48	36	0	60	0	0	0	0	168	0	0	0	0	0	636	0	0	0	108	0
0	0	0	288	108	0	0	48	0	0	156	0	396	0	0	12	0	0	276	396	0	0	0	0
12	0	0	720	24	0	0	180	0	0	120	0	192	0	0	0	0	0	60	84	0	0	0	0
0	0	0	660	36	0	12	108	0	0	168	0	324	0	24	0	36	0	96	96	0	0	0	0
0	0	0	792	60	0	0	396	0	12	0	0	12	0	0	60	0	0	0	48	0	0	0	0
0	64	0	832	416	32	32	384	0	32	320	0	288	0	0	32	32	0	1664	1472	0	608	0	0
0	192	0	1248	544	32	0	320	0	32	288	0	64	0	0	64	0	0	1376	3456	0	224	384	0
0	64	0	3104	544	0	0	64	0	64	0	0	192	0	0	96	0	0	1248	2464	0	96	320	0
0	128	0	1408	32	0	0	256	0	0	160	0	224	0	0	64	32	0	32	832	0	160	32	0
32	64	0	11968	96	32	0	128	0	0	192	0	128	0	0	0	0	0	384	992	0	0	0	0
0	0	0	10528	736	0	64	1536	0	0	416	0	448	0	0	64	32	0	544	1856	0	0	0	0
0	32	0	640	1376	0	128	608	0	64	160	0	64	0	0	64	0	0	320	704	0	0	32	0
0	192	0	128	896	0	96	352	0	0	128	0	128	0	0	0	0	0	928	1856	0	0	0	0
0	288	0	480	448	0	0	320	0	0	64	0	64	0	0	32	0	0	384	512	0	0	0	0
0	0	0	512	288	0	32	256	0	0	0	0	64	0	0	0	0	0	352	1952	0	0	0	0
0	320	0	1248	544	0	64	192	0	0	32	0	320	0	0	0	32	64	352	3168	0	96	32	0
0	0	0	832	320	0	0	384	0	32	96	0	192	0	0	64	0	64	544	13856	0	0	64	0
0	224	0	736	992	0	64	1152	0	0	64	32	32	0	0	32	0	0	192	1600	0	96	32	0
0	96	0	1152	192	32	0	800	0	32	0	0	64	0	0	0	0	0	128	928	0	64	32	0
0	64	0	1024	256	0	0	256	0	0	224	0	224	0	0	0	0	32	64	992	0	0	0	0
0	128	0	1056	96	0	0	480	0	160	0	0	256	0	0	128	0	0	320	1312	0	1216	224	0
0	0	0	32	96	0	0	192	0	32	32	0	640	0	0	64	0	0	64	224	0	960	0	0
0	0	0	2144	32	0	0	256	0	0	0	0	160	0	0	0	0	32	96	512	0	800	0	0
0	64	0	704	224	0	0	1312	0	0	32	0	96	0	0	32	32	0	32	96	0	0	64	0
78	0	0	1989	117	39	0	1599	39	0	429	0	156	0	39	0	0	234	78	117	0	1131	0	0
39	0	0	585	546	0	0	1755	0	0	195	0	117	0	0	78	0	78	39	156	0	1131	195	0
0	0	0	819	2184	0	0	3744	0	0	780	0	546	0	39	0	0	195	312	975	39	2886	117	0
0	0	0	975	663	0	0	1092	0	0	0	0	195	0	39	0	0	0	78	663	39	624	156	0
0	78	0	21021	156	0	0	858	0	0	117	0	312	0	78	0	0	39	39	156	0	546	78	0
0	0	0	0	1794	0	0	2535	0	0	351	0	0	39	0	0	0	0	78	13728	0	0	0	0
117	0	0	273	1092	0	0	6747	0	0	0	0	0	0	0	0	0	78	0	195	0	0	0	0
39	0	0	0	156	117	0	1872	0	0	78	0	234	0	0	0	0	117	195	468	0	0	39	0
0	0	0	304	684	19	0	114	0	0	19	0	741	0	0	0	190	19	608	76	0	19	19	0
0	0	0	209	323	0	0	171	0	0	19	0	1007	0	0	0	0	0	532	133	0	0	19	0
0	0	0	247	152	0	0	437	0	0	0	0	817	0	0	0	0	0	380	152	0	0	38	0
0	0	0	304	76	0	0	190	0	0	0	0	874	0	0	0	0	0	209	133	0	0	57	0
0	0	0	1064	342	0	0	1862	0	0	0	0	1387	0	0	0	19	0	133	38	0	0	0	0
0	0	0	266	1824	0	0	1539	0	0	0	0	1140	0	0	0	19	0	0	0	0	0	0	0
0	19	0	513	551	0	0	399	0	0	19	0	437	0	0	0	38	0	95	57	0	0	19	0
0	0	0	114	456	0	0	380	0	0	0	0	608	0	0	0	76	0	95	418	0	0	0	0
0	0	0	361	285	0	19	323	0	0	57	0	133	0	0	0	57	0	114	551	0	0	0	0
0	0	0	323	380	0	0	209	0	0	0	0	475	0	0	0	0	0	285	703	0	0	0	0
76	19	0	209	494	0	0	304	0	0	76	0	1862	0	0	0	19	0	133	285	0	0	0	0
0	19	0	551	266	0	0	247	0	0	19	0	798	0	0	0	0	0	57	114	0	0	19	0
0	0	0	114	285	0	0	1026	0	0	0	0	570	0	0	0	38	0	190	76	0	0	0	0
76	0	0	95	304	0	0	684	0	0	19	0	190	0	0	0	0	0	95	266	0	0	95	0
19	0	0	76	76	0	0	247	0	0	57	0	38	0	0	0	0	0	171	19	0	0	0	0
0	19	0	589	475	0	0	209	0	0	0	0	342	0	0	0	57	0	323	171	0	0	0	0
0	0	0	323	171	0	19	38	0	0	95	0	266	0	0	19	0	0	190	152	0	0	19	0
0	0	0	1368	57	0	0	266	0	0	0	0	209	0	0	0	0	0	152	133	0	0	19	0
57	19	0	247	399	0	19	1444	0	0	0	0	532	0	0	19	19	0	57	266	0	0	133	0
0	19	0	57	1083	0	0	741	0	0	0	0	76	0	0	0	0	0	95	95	0	0	19	0
76	19	0	437	836	0	0	1330	0	0	19	0	152	0	0	0	19	0	171	95	0	0	57	0
0	19	0	190	152	0	0	1045	0	0	19	0	1159	0	0	0	0	0	95	19	0	0	19	0
0	0	0	228	114	0	0	1406	0	0	0	0	627	0	0	0	0	0	95	57	0	0	133	0
0	38	0	2527	171	0	0	2983	0	0	0	0	1349	0	0	0	0	0	95	247	0	0	76	0
19	0	0	2432	1159	0	0	4978	0	0	38	0	361	0	0	0	19	0	152	76	0	0	19	0
0	0	0	1064	931	0	0	3268	0	0	19	0	532	0	0	0	0	0	95	76	0	0	0	0
0	0	0	437	133	0	0	1178	0	0	0	0	532	0	0	0	0	0	95	76	0	0	38	0
0	0	0	437	57	0	0	1216	0	0	0	0	171	0	0	0	19	0	0	57	0	0	19	0
0	19	0	513	247	0	0	1387	0	0	0	0	494	0	0	0	0	0	19	323	0	0	19	0
0	0	0	722	152	0	0	608	0	0	0	0	76	0	0	0	0	0	19	171	0	0	0	0
0	19	0	76	152	0	0	798	0	0	0	0	57	0	0	0	0	0	19	266	0	0	0	0
0	19	0	4085	304	0	0	1938	0	0	0	0	760	0	0	0	19	0	95	532	0	0	38	0
0	0	0	285	893	0	0	2565	0	0	19	0	1216	0	0	0	0	0	171	380	0	0	19	0
0	0	0	589	266	0	0	2641	0	0	0	19	1026	0	0	0	0	0	76	855	0	304	57	0
0	38	0	665	247	0	0	722	0	0	19	0	456	0	0	0	19	0	76	551	0	608	38	0
0	57	0	1045	57	0	0	323	0	0	0	0	2204	0	0	0	38	0	19	475	0	437	38	0
0	38	0	209	361	0	0	456	0	0	38	0	494	0	0	0	0	0	57	703	0	2337	0	0
0	0	0	304	190	0	0	247	0	0	76	0	2489	0	0	0	0	0	38	1216	0	2546	19	0
0	0	0	0	0	0	0	114	0	0	19	0	0	0	0	0	0	0	0	0	0	133	0	0
0	152	0	95	1045	19	0	551	0	0	19	0	570	0	0	0	0	0	38	1083	0	209	38	0
19	57	0	57	152	0	0	266	0	0	38	0	437	0	0	0	0	0	0	988	0	152	19	0
0	38	0	0	76	0	0	57	0	0	19	0	266	0	0	0	0	0	19	190	0	323	19	0
0	38	0	418	38	0	0	114	0	0	19	0	304	0	0	0	0	0	0	779	0	551	76	0
19	38	0	722	76	0	0	76	0	19	0	0	95	0	0	0	0	0	19	665	0	114	38	0
19	57	0	95	209	0	0	19	0	0	0	0	57	0	0	0	0	0	0	209	0	684	19	0
0	95	0	1159	76	0	0	38	0	0	38	0	285	0	0	0	0	0	19	988	0	551	19	0
76	38	0	1938	19	0	0	133	0	0	38	0	19	0	0	0	0	0	38	817	0	475	0	0
0	286	0	242	154	22	0	6534	0	0	88	0	110	0	66	66	0	0	0	242	0	0	0	0
0	242	0	198	176	22	66	5170	0	0	22	0	154	0	132	66	0	0	66	176	0	22	0	0
0	506	0	22	22	0	66	6732	0	0	44	0	44	0	0	66	0	0	0	484	0	0	44	0
0	550	0	924	22	22	44	4620	0	0	22	0	88	0	0	22	22	0	0	198	0	22	22	0
0	462	0	858	110	0	242	7722	0	0	88	0	264	0	0	22	0	0	0	264	0	0	110	0
0	682	0	198	528	0	44	3630	0	0	0	0	22	0	22	22	0	0	44	220	0	0	88	0
0	0	0	442	130	13	13	3328	0	0	65	0	325	0	13	0	104	0	416	923	0	13	52	0
0	13	0	169	65	0	0	3367	0	0	0	0	260	0	52	0	52	0	169	2912	0	0	13	0
0	52	0	520	78	0	13	3159	0	0	26	0	195	0	13	26	0	0	260	1495	0	0	26	0
