31.637142	-99.834219	-56.065986	-100.000000	-30.212376	100.000000
-100.000000	-100.000000	-55.966532	-99.902402	-30.832305	100.000000
99.981748	100.000000	55.507343	99.976672	30.674087	-99.903626
85.937344	-100.000000	-52.327605	-99.883333	-22.493610	-48.432479
-89.008272	100.000000	53.303321	99.711695	17.675172	48.258837
65.978396	100.000000	55.199050	99.882837	29.644484	-99.975819
-84.251546	99.894301	54.097462	100.000000	26.009057	48.133799
100.000000	99.910467	58.638945	100.000000	39.099213	-99.836777
-93.488449	99.874501	51.632607	100.000000	11.859267	48.885546
-85.201669	99.781571	54.940414	100.000000	23.935609	47.958173
-86.287799	100.000000	54.284990	100.000000	22.677835	49.629716
100.000000	99.909141	61.149673	100.000000	52.273764	-100.000000
-100.000000	-99.876782	-58.784823	-100.000000	-41.990346	100.000000
87.776119	-99.912457	-53.030760	-100.000000	-20.109791	-48.400130
-82.969099	99.595718	55.155990	100.000000	27.719062	48.283397
-84.496325	100.000000	54.530351	99.900855	24.500865	48.713506
100.000000	100.000000	58.804153	100.000000	43.011103	-99.891476
-74.220432	99.895582	55.548116	99.705347	30.095706	48.285312
100.000000	100.000000	56.569423	100.000000	33.577491	-100.000000
99.929713	99.930853	55.339598	99.912194	30.818977	-100.000000
99.871530	-93.712116	-75.545010	-31.292904	13.363405	-82.484299
-99.932315	-99.973840	-55.749778	-99.931964	-30.342104	99.464866
-98.913387	100.000000	48.330110	100.000000	6.253844	48.807632
99.816575	99.997962	56.484236	99.811064	33.957146	-99.376815
-93.843177	99.808983	52.480973	100.000000	10.548943	47.979574
-84.444049	100.000000	54.421624	99.817806	22.544346	49.353947
99.956945	100.000000	61.451073	99.872304	52.749191	-99.833080
99.785781	100.000000	57.261437	99.855664	37.622797	-99.894212
99.920562	99.857460	56.288282	100.000000	32.969151	-99.919308
-99.837242	-99.961313	-56.503797	-100.000000	-34.473989	100.000000
92.945788	-99.970371	-51.529785	-99.788860	-12.227753	-48.432182
-100.000000	-99.936241	-57.427402	-99.983274	-37.317001	99.745536
-88.714651	99.894895	52.630865	100.000000	16.956485	48.481351
-87.788386	100.000000	53.562844	99.734603	19.875579	48.709943
100.000000	99.877394	57.242589	100.000000	37.844703	-99.807687
-99.956870	-100.000000	-57.463165	-100.000000	-38.698230	99.873226
-99.885342	-99.942173	-58.387121	-100.000000	-43.008017	100.000000
99.838228	99.944075	57.010061	99.939540	37.231241	-99.915194
100.000000	100.000000	56.552433	99.928360	35.339927	-99.972802
99.949480	100.000000	58.590327	100.000000	41.126252	-99.626940
-87.933611	99.962036	53.784466	100.000000	20.421913	47.825496
-83.811886	100.000000	54.609269	99.876342	24.894914	48.457652
99.939781	100.000000	56.340039	99.936164	33.828202	-99.755466
-88.867269	99.589377	52.886207	100.000000	19.034304	47.984374
-100.000000	-100.000000	-56.767762	-99.838529	-35.795313	99.989337
99.817517	100.000000	58.072985	99.882028	41.221817	-99.963058
-87.995360	99.899257	52.737502	99.765127	20.030950	48.687355
-91.153523	99.449265	52.614599	99.987380	14.186319	49.043400
-84.822590	100.000000	54.537147	99.782137	25.744442	48.127954
-89.332538	99.863039	51.978537	99.393104	18.114620	49.185874
84.302585	-99.900461	-54.243326	-100.000000	-24.725025	-48.232443
-88.159164	99.924705	53.471609	100.000000	17.884632	47.988715
