,Roughness,id
0,0.25,cyclic
1,0.3157894736842105,cyclic
2,0.11764705882352941,cyclic
3,0.2777777777777778,cyclic
4,0.16666666666666666,cyclic
5,0.38095238095238093,cyclic
6,0.2777777777777778,cyclic
7,0.11764705882352941,cyclic
8,0.5263157894736842,cyclic
9,0.16666666666666666,cyclic
10,0.55,acyclic
11,0.16666666666666666,acyclic
12,0.45,acyclic
13,0.23529411764705882,acyclic
14,0.3157894736842105,acyclic
15,0.25,acyclic
16,0.35,acyclic
17,0.3157894736842105,acyclic
18,0.11764705882352941,acyclic
19,0.16666666666666666,acyclic
