,Roughness,id
0,0.16666666666666666,hidden nodes
1,0.9333333333333333,hidden nodes
2,0.2857142857142857,hidden nodes
3,0.35714285714285715,hidden nodes
4,0.2222222222222222,hidden nodes
5,0.5,hidden nodes
6,0.2727272727272727,hidden nodes
7,0.16666666666666666,hidden nodes
8,0.3,hidden nodes
9,0.5,hidden nodes
10,0.14705882352941177,observed nodes
11,0.22857142857142856,observed nodes
12,0.27906976744186046,observed nodes
13,0.11764705882352941,observed nodes
14,0.14285714285714285,observed nodes
15,0.27586206896551724,observed nodes
16,0.21212121212121213,observed nodes
17,0.2647058823529412,observed nodes
18,0.21428571428571427,observed nodes
19,0.1,observed nodes
