,Roughness,id
0,0.5882352941176471,hidden nodes
1,0.75,hidden nodes
2,0.4,hidden nodes
3,0.3,hidden nodes
4,0.45454545454545453,hidden nodes
5,0.5,hidden nodes
6,0.4166666666666667,hidden nodes
7,0.36363636363636365,hidden nodes
8,0.8666666666666667,hidden nodes
9,0.18181818181818182,hidden nodes
10,0.1282051282051282,observed nodes
11,0.2619047619047619,observed nodes
12,0.2894736842105263,observed nodes
13,0.4857142857142857,observed nodes
14,0.2777777777777778,observed nodes
15,0.14285714285714285,observed nodes
16,0.12903225806451613,observed nodes
17,0.06060606060606061,observed nodes
18,0.1111111111111111,observed nodes
19,0.07894736842105263,observed nodes
