,Roughness,id
0,0.21052631578947367,cyclic
1,0.3181818181818182,cyclic
2,0.21052631578947367,cyclic
3,0.11764705882352941,cyclic
4,0.5263157894736842,cyclic
5,0.2777777777777778,cyclic
6,0.3157894736842105,cyclic
7,0.47619047619047616,cyclic
8,0.5263157894736842,cyclic
9,0.3157894736842105,cyclic
10,0.2777777777777778,acyclic
11,0.21052631578947367,acyclic
12,0.2777777777777778,acyclic
13,0.2857142857142857,acyclic
14,0.3181818181818182,acyclic
15,0.5714285714285714,acyclic
16,0.38095238095238093,acyclic
17,0.35,acyclic
18,0.21052631578947367,acyclic
19,0.2857142857142857,acyclic
