,Roughness,id
0,0.3333333333333333,hidden nodes
1,0.23076923076923078,hidden nodes
2,0.2727272727272727,hidden nodes
3,0.6875,hidden nodes
4,0.3,hidden nodes
5,0.25,hidden nodes
6,0.2222222222222222,hidden nodes
7,0.25,hidden nodes
8,0.26666666666666666,hidden nodes
9,0.6666666666666666,hidden nodes
10,0.06060606060606061,observed nodes
11,0.08333333333333333,observed nodes
12,0.17142857142857143,observed nodes
13,0.0967741935483871,observed nodes
14,0.0967741935483871,observed nodes
15,0.14705882352941177,observed nodes
16,0.21621621621621623,observed nodes
17,0.125,observed nodes
18,0.15151515151515152,observed nodes
19,0.125,observed nodes
