,Roughness,id
0,1.1720838388174701,Sample
1,0.985702260395516,Sample
2,1.1182772335828866,Sample
3,0.9828427124746192,Sample
4,1.0887079251871652,Sample
5,1.1182772335828866,Sample
6,1.2556872000037513,Sample
7,0.9828427124746192,Sample
8,1.096772282022362,Sample
9,1.4540322212608228,Sample
10,1.5765126186044622,Positive Control
11,1.1330618877807475,Positive Control
12,0.9828427124746192,Positive Control
13,0.9828427124746192,Positive Control
14,0.9844024658860174,Positive Control
15,0.9844024658860174,Positive Control
16,1.2556872000037513,Positive Control
17,1.3483610215919462,Positive Control
18,1.0967722820223618,Positive Control
19,0.985702260395516,Positive Control
20,1.82036951222711,Negative Control
21,1.1182772335828866,Negative Control
22,1.242732421652497,Negative Control
23,1.2004098622739723,Negative Control
24,1.4017941714344662,Negative Control
25,0.9714045207910317,Negative Control
26,0.9785533905932737,Negative Control
27,0.9656854249492379,Negative Control
28,1.9040522150494301,Negative Control
29,1.542366870536343,Negative Control
