,Roughness,id
0,0.14285714285714285,cyclic
1,0.3076923076923077,cyclic
2,0.21428571428571427,cyclic
3,0.29411764705882354,cyclic
4,0.18181818181818182,cyclic
5,0.18181818181818182,cyclic
6,0.15384615384615385,cyclic
7,0.3125,cyclic
8,0.35714285714285715,cyclic
9,0.5714285714285714,cyclic
10,0.6,acyclic
11,0.35294117647058826,acyclic
12,0.23529411764705882,acyclic
13,0.6923076923076923,acyclic
14,0.26666666666666666,acyclic
15,0.21052631578947367,acyclic
16,0.35294117647058826,acyclic
17,0.21052631578947367,acyclic
18,0.16666666666666666,acyclic
19,0.23809523809523808,acyclic
