,Roughness,id
0,0.3125,cyclic
1,0.375,cyclic
2,0.4375,cyclic
3,0.4,cyclic
4,0.35294117647058826,cyclic
5,0.4117647058823529,cyclic
6,0.5238095238095238,cyclic
7,0.21428571428571427,cyclic
8,0.26666666666666666,cyclic
9,0.42105263157894735,cyclic
10,0.25,acyclic
11,0.25,acyclic
12,0.25,acyclic
13,0.21052631578947367,acyclic
14,0.3157894736842105,acyclic
15,0.47619047619047616,acyclic
16,0.2777777777777778,acyclic
17,0.2777777777777778,acyclic
18,0.21052631578947367,acyclic
19,0.2857142857142857,acyclic
