,Roughness,id
0,0.3157894736842105,cyclic
1,0.6086956521739131,cyclic
2,0.3157894736842105,cyclic
3,0.47619047619047616,cyclic
4,0.21052631578947367,cyclic
5,0.21052631578947367,cyclic
6,0.3181818181818182,cyclic
7,0.2777777777777778,cyclic
8,0.35,cyclic
9,0.21052631578947367,cyclic
10,0.6666666666666666,acyclic
11,0.2777777777777778,acyclic
12,0.35,acyclic
13,0.4090909090909091,acyclic
14,0.38095238095238093,acyclic
15,0.2777777777777778,acyclic
16,0.11764705882352941,acyclic
17,0.21052631578947367,acyclic
18,0.625,acyclic
19,0.21052631578947367,acyclic
