,Roughness,id
0,0.4,hidden nodes
1,0.7272727272727273,hidden nodes
2,0.6666666666666666,hidden nodes
3,0.4444444444444444,hidden nodes
4,0.38461538461538464,hidden nodes
5,0.5,hidden nodes
6,0.6363636363636364,hidden nodes
7,0.5714285714285714,hidden nodes
8,0.2,hidden nodes
9,0.4666666666666667,hidden nodes
10,0.2564102564102564,observed nodes
11,0.12121212121212122,observed nodes
12,0.16216216216216217,observed nodes
13,0.18604651162790697,observed nodes
14,0.13513513513513514,observed nodes
15,0.1,observed nodes
16,0.14285714285714285,observed nodes
17,0.08571428571428572,observed nodes
18,0.16216216216216217,observed nodes
19,0.28205128205128205,observed nodes
