,Roughness,id
0,0.23076923076923078,cyclic
1,0.4117647058823529,cyclic
2,0.7368421052631579,cyclic
3,0.2,cyclic
4,0.2,cyclic
5,0.35294117647058826,cyclic
6,0.3684210526315789,cyclic
7,0.29411764705882354,cyclic
8,0.55,cyclic
9,0.7058823529411765,cyclic
10,0.2857142857142857,acyclic
11,0.3125,acyclic
12,0.26666666666666666,acyclic
13,0.14285714285714285,acyclic
14,0.35,acyclic
15,0.3076923076923077,acyclic
16,0.26666666666666666,acyclic
17,0.375,acyclic
18,0.26666666666666666,acyclic
19,0.25,acyclic
