,Roughness,id
0,0.35714285714285715,hidden nodes
1,0.3333333333333333,hidden nodes
2,0.6923076923076923,hidden nodes
3,0.5,hidden nodes
4,0.35714285714285715,hidden nodes
5,0.3333333333333333,hidden nodes
6,0.375,hidden nodes
7,0.6666666666666666,hidden nodes
8,0.4166666666666667,hidden nodes
9,0.2857142857142857,hidden nodes
10,0.1388888888888889,observed nodes
11,0.23076923076923078,observed nodes
12,0.09375,observed nodes
13,0.058823529411764705,observed nodes
14,0.11428571428571428,observed nodes
15,0.10256410256410256,observed nodes
16,0.325,observed nodes
17,0.13157894736842105,observed nodes
18,0.05263157894736842,observed nodes
19,0.14705882352941177,observed nodes
