,Roughness,id
0,0.21052631578947367,cyclic
1,0.5909090909090909,cyclic
2,0.2857142857142857,cyclic
3,0.35,cyclic
4,0.5217391304347826,cyclic
5,0.11764705882352941,cyclic
6,0.25,cyclic
7,0.2777777777777778,cyclic
8,0.3684210526315789,cyclic
9,0.45,cyclic
10,0.3157894736842105,acyclic
11,0.25,acyclic
12,0.21052631578947367,acyclic
13,0.16666666666666666,acyclic
14,0.21052631578947367,acyclic
15,0.23529411764705882,acyclic
16,0.11764705882352941,acyclic
17,0.16666666666666666,acyclic
18,0.16666666666666666,acyclic
19,0.21052631578947367,acyclic
