,Roughness,id
0,0.3333333333333333,hidden nodes
1,0.3333333333333333,hidden nodes
2,0.375,hidden nodes
3,0.25,hidden nodes
4,0.2857142857142857,hidden nodes
5,0.5,hidden nodes
6,1.125,hidden nodes
7,0.7272727272727273,hidden nodes
8,0.2857142857142857,hidden nodes
9,0.3333333333333333,hidden nodes
10,0.18181818181818182,observed nodes
11,0.07894736842105263,observed nodes
12,0.16279069767441862,observed nodes
13,0.1951219512195122,observed nodes
14,0.1388888888888889,observed nodes
15,0.125,observed nodes
16,0.12121212121212122,observed nodes
17,0.1935483870967742,observed nodes
18,0.22857142857142856,observed nodes
19,0.14705882352941177,observed nodes
