,Roughness,id
0,0.36363636363636365,Sample
1,0.16666666666666666,Sample
2,0.3333333333333333,Sample
3,0.2,Sample
4,0.25,Sample
5,0.3333333333333333,Sample
6,0.36363636363636365,Sample
7,0.2,Sample
8,0.2727272727272727,Sample
9,0.5714285714285714,Sample
10,0.6666666666666666,Positive Control
11,0.375,Positive Control
12,0.2,Positive Control
13,0.2,Positive Control
14,0.18181818181818182,Positive Control
15,0.18181818181818182,Positive Control
16,0.36363636363636365,Positive Control
17,0.7142857142857143,Positive Control
18,0.36363636363636365,Positive Control
19,0.16666666666666666,Positive Control
20,1.3333333333333333,Negative Control
21,0.3333333333333333,Negative Control
22,0.4666666666666667,Negative Control
23,0.4166666666666667,Negative Control
24,0.5714285714285714,Negative Control
25,0.3333333333333333,Negative Control
26,0.25,Negative Control
27,0.4,Negative Control
28,1.1333333333333333,Negative Control
29,0.8,Negative Control
