,Roughness,id
0,0.29411764705882354,cyclic
1,0.25,cyclic
2,0.35,cyclic
3,0.4,cyclic
4,0.3157894736842105,cyclic
5,0.25,cyclic
6,0.6363636363636364,cyclic
7,0.17647058823529413,cyclic
8,0.4090909090909091,cyclic
9,0.3157894736842105,cyclic
10,0.16666666666666666,acyclic
11,0.11764705882352941,acyclic
12,0.35,acyclic
13,0.25,acyclic
14,0.16666666666666666,acyclic
15,0.23529411764705882,acyclic
16,0.16666666666666666,acyclic
17,0.5263157894736842,acyclic
18,0.7727272727272727,acyclic
19,0.8,acyclic
