,Roughness,id
0,1.041053390593274,Sample
1,1.3454154192960517,Sample
2,1.062617358955646,Sample
3,1.3957109883772616,Sample
4,1.1261948151328116,Sample
5,1.0386384852642578,Sample
6,1.1051623459440096,Sample
7,1.623518656879123,Sample
8,1.0887079251871652,Sample
9,1.2979608966355765,Sample
10,1.2764468734211256,Positive Control
11,1.350512456992801,Positive Control
12,1.0437902832994923,Positive Control
13,1.238858469171897,Positive Control
14,1.2326444848813134,Positive Control
15,1.2764468734211256,Positive Control
16,1.3190393356096137,Positive Control
17,1.150307396705479,Positive Control
18,1.0665309438903738,Positive Control
19,1.2463294545802144,Positive Control
20,1.1720838388174701,Negative Control
21,1.1182772335828866,Negative Control
22,0.9656854249492379,Negative Control
23,0.9868020865189379,Negative Control
24,0.9754895892494557,Negative Control
25,1.391633070679928,Negative Control
26,1.468759866673544,Negative Control
27,1.5625118400082527,Negative Control
28,1.1182772335828866,Negative Control
29,1.8427602961965328,Negative Control
