,Roughness,id
0,0.3333333333333333,hidden nodes
1,0.4,hidden nodes
2,0.2222222222222222,hidden nodes
3,0.4444444444444444,hidden nodes
4,0.5555555555555556,hidden nodes
5,0.8181818181818182,hidden nodes
6,0.4166666666666667,hidden nodes
7,0.42857142857142855,hidden nodes
8,0.2,hidden nodes
9,0.3333333333333333,hidden nodes
10,0.1,observed nodes
11,0.08571428571428572,observed nodes
12,0.1935483870967742,observed nodes
13,0.12121212121212122,observed nodes
14,0.16129032258064516,observed nodes
15,0.23684210526315788,observed nodes
16,0.07407407407407407,observed nodes
17,0.15384615384615385,observed nodes
18,0.15151515151515152,observed nodes
19,0.06666666666666667,observed nodes
