,Roughness,id
0,0.1875,Sample
1,0.5555555555555556,Sample
2,0.17647058823529413,Sample
3,0.5333333333333333,Sample
4,0.26666666666666666,Sample
5,0.35294117647058826,Sample
6,0.3888888888888889,Sample
7,0.7368421052631579,Sample
8,0.25,Sample
9,0.4666666666666667,Sample
10,0.29411764705882354,Positive Control
11,0.5263157894736842,Positive Control
12,0.2,Positive Control
13,0.42857142857142855,Positive Control
14,0.3333333333333333,Positive Control
15,0.29411764705882354,Positive Control
16,0.47058823529411764,Positive Control
17,0.3125,Positive Control
18,0.1875,Positive Control
19,0.35294117647058826,Positive Control
20,0.36363636363636365,Negative Control
21,0.3333333333333333,Negative Control
22,0.4,Negative Control
23,0.15384615384615385,Negative Control
24,0.2857142857142857,Negative Control
25,0.4166666666666667,Negative Control
26,0.6666666666666666,Negative Control
27,0.8,Negative Control
28,0.3333333333333333,Negative Control
29,0.9090909090909091,Negative Control
