,Roughness,id
0,0.25,hidden nodes
1,0.5,hidden nodes
2,0.18181818181818182,hidden nodes
3,0.2,hidden nodes
4,0.3333333333333333,hidden nodes
5,0.2857142857142857,hidden nodes
6,0.3333333333333333,hidden nodes
7,0.4444444444444444,hidden nodes
8,0.2222222222222222,hidden nodes
9,0.25,hidden nodes
10,0.15384615384615385,observed nodes
11,0.12903225806451613,observed nodes
12,0.23076923076923078,observed nodes
13,0.17142857142857143,observed nodes
14,0.13157894736842105,observed nodes
15,0.058823529411764705,observed nodes
16,0.15151515151515152,observed nodes
17,0.06666666666666667,observed nodes
18,0.0625,observed nodes
19,0.12121212121212122,observed nodes
