,Roughness,id
0,0.2,cyclic
1,0.6,cyclic
2,0.45454545454545453,cyclic
3,0.29411764705882354,cyclic
4,0.2857142857142857,cyclic
5,0.42857142857142855,cyclic
6,0.2,cyclic
7,0.5625,cyclic
8,0.2,cyclic
9,0.5294117647058824,cyclic
10,0.2777777777777778,acyclic
11,0.2777777777777778,acyclic
12,0.16666666666666666,acyclic
13,0.23529411764705882,acyclic
14,0.625,acyclic
15,0.2777777777777778,acyclic
16,0.23529411764705882,acyclic
17,0.2777777777777778,acyclic
18,0.6086956521739131,acyclic
19,0.21052631578947367,acyclic
