,Roughness,id
0,0.375,Sample
1,0.35294117647058826,Sample
2,0.3125,Sample
3,0.6190476190476191,Sample
4,0.5263157894736842,Sample
5,0.2857142857142857,Sample
6,0.26666666666666666,Sample
7,0.23076923076923078,Sample
8,0.2777777777777778,Sample
9,0.6,Sample
10,0.47368421052631576,Positive Control
11,0.17647058823529413,Positive Control
12,0.6190476190476191,Positive Control
13,0.47368421052631576,Positive Control
14,0.3,Positive Control
15,0.29411764705882354,Positive Control
16,0.17647058823529413,Positive Control
17,0.29411764705882354,Positive Control
18,0.3333333333333333,Positive Control
19,0.3684210526315789,Positive Control
20,0.625,Negative Control
21,0.3333333333333333,Negative Control
22,0.18181818181818182,Negative Control
23,0.7692307692307693,Negative Control
24,0.6666666666666666,Negative Control
25,0.6666666666666666,Negative Control
26,0.3076923076923077,Negative Control
27,0.3,Negative Control
28,0.3,Negative Control
29,0.4,Negative Control
