252	0	0	48	0	120	60	804	0	12	0	0	0	0	0	0	0	72	0	0	852	408	12	0	108	0	0	0	180	0	0	0	0	0	108	84	240	156
0	0	0	36	0	24	60	636	0	0	0	0	0	0	0	0	0	24	0	0	456	120	0	0	12	0	0	0	168	0	0	0	0	0	360	0	252	168
72	0	0	0	0	24	12	948	0	12	0	0	0	0	0	0	0	0	0	0	444	36	0	0	0	0	0	0	324	0	12	0	0	0	240	0	48	24
0	0	0	108	0	84	12	1128	0	0	0	0	0	0	0	0	0	24	0	0	636	108	0	0	36	0	0	0	300	0	0	0	0	0	204	72	12	72
348	0	0	24	0	12	0	732	0	0	0	0	0	0	0	0	0	0	0	0	468	372	0	0	36	0	0	0	684	0	0	0	0	0	24	156	0	132
276	0	12	60	0	24	12	2652	0	12	0	0	0	0	0	0	0	0	0	0	492	252	0	0	36	0	0	0	204	0	0	0	36	0	120	24	84	180
132	0	0	84	0	60	60	3132	0	0	0	0	0	0	0	0	0	0	0	0	1128	468	0	0	72	0	0	0	336	0	0	0	0	0	156	192	72	348
48	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	216	264	0	0	12	0	0	0	168	0	0	0	12	0	180	36	0	396
60	12	0	24	0	12	12	156	0	0	0	0	0	0	0	0	0	12	0	0	672	204	0	0	72	0	0	0	228	0	0	0	0	0	228	60	12	132
84	0	0	12	0	60	36	144	0	0	0	0	0	0	0	0	0	0	0	0	600	228	0	0	12	0	0	0	204	0	0	0	0	0	108	24	96	240
84	12	0	96	0	48	72	360	0	0	0	0	0	0	12	0	0	0	0	0	336	96	0	0	12	0	0	0	24	0	0	0	0	0	252	24	0	564
0	0	0	60	0	72	60	564	0	0	0	0	0	0	0	0	0	0	0	0	252	24	0	0	12	0	0	0	12	0	0	0	12	0	228	36	0	108
0	0	0	48	0	24	48	84	0	0	0	0	0	0	0	0	0	0	0	0	552	24	0	0	0	0	0	0	72	0	0	0	0	0	216	12	36	0
72	12	0	228	0	180	168	624	0	0	0	0	0	0	0	0	0	0	0	0	1080	132	0	0	0	0	0	0	12	0	0	0	48	0	48	12	72	216
60	0	0	108	0	240	72	780	0	0	0	0	0	0	12	0	0	0	0	0	540	252	0	0	0	0	0	0	48	0	0	0	24	0	24	36	384	852
0	0	0	0	0	180	48	756	0	12	0	0	0	0	108	0	0	0	0	0	156	108	0	0	0	0	0	0	48	0	0	0	12	0	132	0	132	84
0	0	0	12	0	96	12	1188	0	12	0	0	0	0	0	0	0	12	0	0	432	108	0	0	0	0	12	0	12	0	0	0	0	0	72	0	36	0
60	0	0	48	0	48	228	180	0	0	0	0	0	0	36	0	0	0	0	0	564	216	0	0	0	0	0	0	180	12	0	0	12	0	72	0	192	132
24	12	0	12	0	228	36	204	0	0	0	0	0	0	0	0	0	0	0	0	156	48	0	0	0	0	0	0	84	0	0	0	12	0	60	0	12	456
0	0	0	120	0	60	48	1356	0	0	0	0	0	0	0	0	0	0	0	0	444	84	0	0	0	0	0	0	48	0	0	0	24	0	192	0	24	336
12	0	0	36	0	60	60	360	0	0	0	0	0	0	0	0	0	12	0	0	552	144	0	0	0	0	0	0	60	0	0	0	12	0	36	0	36	348
36	12	0	192	0	0	84	396	0	0	0	0	0	0	0	0	0	12	0	0	648	132	0	0	0	0	0	0	60	0	0	0	24	0	60	12	540	408
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
28	0	0	248	8	32	4	48	0	0	8	0	36	8	4	0	0	0	0	0	52	268	4	0	12	0	0	0	0	0	0	4	20	4	40	0	100	4
0	0	0	84	16	60	0	4	0	8	8	0	32	0	4	0	0	0	0	0	40	184	0	0	16	0	0	0	0	0	0	0	52	0	12	0	164	72
0	4	0	164	12	12	0	0	0	0	0	0	48	4	0	0	0	0	0	4	40	124	0	0	4	0	0	0	36	0	0	0	12	0	184	0	76	0
0	28	0	836	44	200	24	136	0	0	0	0	92	44	0	0	0	0	0	0	108	796	0	0	48	0	0	0	116	4	0	8	48	0	124	8	272	4
60	4	0	376	4	20	0	0	0	12	0	0	0	20	8	0	0	0	0	0	148	192	0	0	12	0	0	0	36	0	0	0	12	0	196	0	2596	24
48	4	0	164	12	76	36	32	0	16	0	0	56	48	4	0	0	0	0	0	64	1316	0	0	20	0	0	0	104	0	0	0	0	0	24	20	4792	12
0	6	3	12	0	17	2	59	0	1	0	2	0	0	0	0	0	0	0	0	87	71	0	0	3	0	0	0	7	0	0	0	0	0	32	3	66	0
0	9	1	2	0	16	0	28	0	2	0	0	0	0	3	0	0	0	0	0	22	22	0	0	0	0	0	0	1	1	0	0	3	0	9	0	14	1
0	48	2	9	0	15	0	26	0	1	0	0	0	0	0	0	0	0	0	0	44	16	0	0	6	0	0	0	11	0	0	0	4	0	37	6	16	1
1	14	0	4	0	3	0	48	0	0	0	1	0	0	0	0	0	4	0	0	100	38	0	0	1	0	0	0	4	1	0	0	12	0	10	0	26	2
11	15	3	10	0	4	0	5	0	0	0	7	0	0	3	0	0	0	0	0	136	7	0	0	7	0	0	0	6	0	0	0	22	0	10	0	4	3
4	4	0	1	0	8	0	4	0	1	0	0	0	0	1	0	0	0	0	0	66	69	0	0	6	0	0	0	11	0	0	0	16	0	3	3	24	4
0	12	0	192	12	30	0	0	180	0	6	0	1578	6	0	0	0	0	90	108	192	78	0	0	30	0	0	96	6	0	0	0	12	0	8670	0	18	66
0	6	0	18	18	12	0	0	12	0	0	0	2598	18	0	0	0	0	72	24	168	72	0	0	24	0	0	324	0	0	0	0	6	0	13464	0	114	18
0	0	12	42	18	6	0	0	150	0	0	0	2742	42	0	0	0	0	36	30	156	72	0	0	96	0	0	456	6	0	0	0	6	0	24540	0	12	102
84	0	6	60	6	30	0	0	162	0	0	0	3792	12	0	0	0	0	42	6	126	48	0	0	42	0	0	468	0	0	0	0	96	0	10326	0	204	312
84	0	6	66	0	54	0	0	192	6	0	0	1710	24	0	0	0	0	66	12	150	54	0	0	72	0	0	336	0	0	0	0	24	0	9006	0	54	0
0	0	0	36	0	18	0	0	96	0	0	0	504	18	0	0	0	0	90	36	198	186	0	0	174	0	0	132	6	0	0	0	6	0	9636	0	42	18
0	0	0	30	0	30	0	0	12	18	0	0	1134	60	0	0	6	0	114	102	444	570	0	0	1194	0	0	84	6	0	0	0	0	0	18918	0	30	84
0	0	0	0	6	0	0	0	12	0	0	0	510	24	0	0	0	0	12	432	120	48	0	0	336	0	0	156	0	0	0	0	0	0	6846	0	0	0
0	0	0	0	6	0	0	0	78	0	6	0	1914	66	0	0	30	0	0	36	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2394	0	216	138
42	0	0	0	6	0	0	0	54	24	6	0	1662	216	0	0	168	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046	0	576	0
0	0	0	0	6	0	0	0	60	48	0	0	1212	60	0	0	120	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6	0	2226	0	60	6
0	0	0	0	6	6	0	0	0	0	0	0	2310	30	0	0	372	0	0	42	0	0	0	0	0	0	0	24	0	0	0	0	0	0	714	0	0	6
18	20	0	62	2	8	0	26	0	0	0	0	0	4	0	0	0	0	0	0	56	64	4	0	0	0	0	0	16	0	0	0	18	0	118	52	6	0
32	6	0	40	4	14	2	24	0	0	0	0	0	6	0	0	0	2	0	0	94	40	0	0	12	0	0	0	86	0	0	0	0	0	208	4	14	0
38	2	0	34	0	12	6	56	0	0	0	0	0	0	2	2	0	2	0	0	88	96	2	0	30	0	2	0	12	0	0	2	10	0	50	208	132	2
20	12	0	90	12	60	10	80	0	6	2	0	0	2	8	4	0	12	0	0	32	104	4	0	38	0	2	0	28	0	0	2	2	0	28	76	112	8
16	6	0	90	14	10	0	0	0	6	2	0	0	8	2	0	0	2	0	0	26	46	4	0	0	0	0	0	6	2	0	2	24	0	142	6	56	8
14	14	0	4	12	2	0	6	0	4	0	0	0	0	0	0	0	0	0	0	10	12	0	0	12	0	0	0	2	4	0	0	20	0	30	2	10	0
44	44	44	1419	0	0	44	44	0	0	0	0	0	0	0	0	0	11	0	0	99	440	0	0	11	0	22	0	11	0	0	0	176	0	77	0	682	11
11	0	88	462	0	0	33	77	0	0	0	0	0	0	11	0	0	11	0	0	77	396	0	0	0	0	11	0	22	0	0	0	132	0	22	11	528	187
44	11	11	341	0	11	99	231	0	0	0	0	0	0	0	0	0	55	0	0	77	1760	0	0	55	0	0	0	44	0	0	0	242	0	44	110	396	66
44	0	11	451	0	11	33	66	0	0	0	0	0	11	0	0	0	0	0	0	88	3036	0	0	66	0	22	0	11	0	0	0	22	0	253	22	231	396
11	0	0	473	0	0	44	77	0	0	0	0	0	0	0	0	0	0	0	0	132	374	0	0	77	0	11	0	11	0	0	0	132	0	209	22	220	33
11	0	11	737	0	0	22	55	0	0	0	0	0	0	0	0	0	0	0	0	110	121	0	0	33	0	0	0	55	0	0	0	44	0	165	0	154	44
0	0	11	319	0	0	0	44	0	0	0	0	0	0	0	0	0	11	0	0	55	220	0	0	0	0	0	0	22	0	0	0	66	0	33	0	110	11
0	0	44	396	0	0	22	110	0	0	0	0	0	0	0	0	0	0	0	0	44	198	0	0	33	0	0	0	22	0	0	0	33	0	33	0	44	55
11	0	11	165	0	22	22	33	0	0	0	0	0	0	22	0	0	0	0	0	99	297	0	0	11	0	11	0	99	0	11	0	132	0	33	22	517	66
0	0	0	132	0	44	0	165	0	0	0	0	0	0	22	0	0	0	0	0	176	451	0	0	66	0	0	0	110	0	0	0	77	0	44	0	110	22
11	0	0	121	0	11	11	132	0	0	0	0	0	0	0	0	0	0	0	0	88	836	0	0	22	0	11	0	77	0	0	0	66	0	11	11	55	99
0	0	0	297	0	33	33	176	0	0	0	0	0	0	0	0	0	55	0	0	220	539	0	0	143	0	11	0	209	0	0	0	88	0	275	55	363	44
22	11	11	165	0	0	33	154	0	0	0	0	0	11	0	0	0	0	0	11	44	517	0	0	55	0	0	0	198	11	0	0	0	0	22	0	121	77
11	0	0	363	0	0	55	99	0	0	0	0	0	11	22	0	0	0	0	0	33	352	0	0	253	0	0	0	649	0	0	0	33	0	0	22	110	341
0	0	0	33	0	11	22	44	0	0	0	0	0	11	0	0	0	0	0	0	44	264	0	0	33	0	0	0	165	0	0	0	44	0	22	0	132	33
0	11	11	0	0	11	0	110	0	0	0	0	0	22	0	0	0	0	0	0	242	209	0	0	132	0	0	0	143	0	0	0	66	0	143	0	55	77
0	11	0	0	0	44	0	22	0	0	0	0	0	0	0	0	0	11	0	0	66	803	0	0	77	0	0	0	88	0	0	0	0	0	33	0	297	55
0	0	22	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2189	0	0	44	0	0	0	330	0	0	0	44	0	33	0	77	429
11	0	0	11	0	33	0	0	0	0	11	0	0	0	11	0	0	0	0	0	11	1188	0	0	77	0	0	0	231	0	0	0	11	0	0	0	132	66
0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	891	0	0	22	0	0	0	55	0	0	0	0	0	0	0	231	0
0	0	0	0	0	77	0	77	0	0	0	0	0	0	0	0	0	0	0	0	33	1683	0	0	330	0	0	0	88	0	0	0	44	0	0	11	0	55
0	0	0	0	0	209	22	55	0	0	0	0	0	0	0	0	0	0	0	0	22	1661	0	0	88	0	0	0	110	11	0	0	0	0	0	0	176	55
11	0	0	0	0	143	0	88	0	0	0	0	0	0	0	0	0	11	0	0	22	836	0	0	0	0	0	0	33	11	0	0	22	0	44	0	0	66
0	0	0	0	0	11	0	66	0	0	0	0	0	0	0	0	0	0	0	0	22	187	0	0	11	0	0	0	11	0	0	0	11	0	0	0	11	66
0	0	0	0	0	11	0	88	0	11	0	0	0	0	0	0	0	0	0	0	22	506	0	0	55	0	0	0	220	0	0	0	44	0	0	0	0	0
33	22	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	77	1364	0	0	220	0	0	0	231	0	0	0	33	0	0	88	209	66
0	0	0	100	0	0	10	0	0	0	20	0	0	0	0	0	0	40	0	0	130	0	0	0	0	0	0	0	0	0	10	0	0	0	330	0	0	0
0	0	0	120	0	0	40	10	0	0	0	0	0	0	0	0	0	160	0	0	840	0	0	0	0	0	0	0	0	0	10	0	10	0	1690	0	0	0
0	0	0	130	0	0	50	0	0	0	0	0	0	0	20	0	0	1720	0	0	1750	0	0	0	0	0	0	0	0	0	20	0	10	0	1510	20	0	0
0	0	0	280	0	0	30	10	0	0	0	0	0	0	130	0	0	470	0	0	1100	0	0	0	0	0	0	0	0	0	10	0	80	0	1520	60	0	0
0	0	0	430	0	0	20	0	0	0	0	0	0	0	10	0	0	2470	0	0	640	0	0	0	0	0	0	0	0	20	130	0	100	0	540	0	0	0
0	0	0	280	0	0	60	0	0	0	0	0	0	0	10	0	0	30	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0
0	0	0	810	0	0	40	0	0	0	0	0	0	0	50	0	0	230	0	0	150	0	0	0	0	0	0	0	0	0	20	0	30	0	200	0	0	0
0	0	0	510	0	0	80	0	0	0	20	0	0	0	10	0	0	80	10	0	40	0	0	0	0	0	0	0	0	0	0	0	10	0	790	10	0	0
0	0	0	70	0	0	0	0	0	0	0	0	0	0	10	0	0	500	0	0	580	0	0	0	0	0	0	0	0	10	0	0	40	0	2450	0	0	0
0	0	0	180	0	0	60	0	0	0	0	0	0	0	0	0	0	710	0	0	50	0	0	0	0	0	0	0	0	10	10	0	0	0	1350	0	0	0
0	0	0	180	0	0	70	0	0	0	0	0	0	0	0	0	0	790	0	0	160	0	0	0	0	0	0	0	0	10	50	0	140	0	670	0	0	0
0	0	0	70	0	0	20	0	0	0	0	0	0	0	10	0	0	1120	0	0	490	0	0	0	0	0	0	0	0	0	0	0	260	0	940	30	0	0
0	0	0	190	0	0	40	0	0	0	0	0	0	0	0	0	0	1350	0	0	140	0	0	0	0	0	0	0	0	0	0	0	190	0	840	20	0	0
0	0	0	110	0	0	120	0	0	0	0	0	0	0	80	0	0	3000	0	0	1010	0	10	0	0	0	0	0	0	0	20	0	80	0	1900	40	0	0
0	0	0	490	0	0	60	0	0	0	0	0	0	0	60	0	0	750	0	0	80	10	0	0	0	0	20	0	0	30	20	0	120	0	610	0	0	0
10	0	0	180	0	0	20	0	0	0	0	0	0	0	10	0	0	670	0	0	390	0	20	0	0	0	0	0	0	0	70	0	0	0	160	0	0	0
0	0	0	100	0	0	40	0	0	0	0	0	0	30	0	0	0	230	0	0	360	0	40	0	0	0	0	0	0	0	50	0	210	0	470	0	0	0
0	0	0	200	0	0	50	10	0	0	0	0	0	10	10	0	0	2020	0	0	1670	10	60	0	0	0	10	0	0	0	70	0	150	0	840	0	0	0
0	0	6	0	0	237	0	6	0	99	0	3	0	0	0	0	0	0	0	0	201	102	0	0	192	0	0	6	138	0	0	0	75	0	0	0	21	69
0	0	3	0	0	276	0	6	0	102	0	18	0	0	0	0	0	0	0	0	276	63	0	0	69	0	0	54	195	0	0	0	45	0	0	0	51	27
0	0	0	0	0	114	0	0	0	30	0	3	0	0	0	0	0	0	0	0	315	123	0	0	201	0	0	126	303	0	0	0	30	0	0	0	33	75
0	0	3	0	0	63	0	3	0	129	0	3	0	0	0	0	0	0	0	0	378	132	0	0	180	0	0	42	249	0	6	0	21	0	0	0	6	78
0	0	12	0	0	216	0	3	0	84	0	0	0	3	0	0	0	0	0	0	141	33	0	0	126	0	0	228	180	0	0	0	18	0	6	0	6	108
0	0	15	0	0	222	0	0	0	99	0	6	0	0	0	0	0	0	0	0	102	69	0	0	168	0	0	204	195	6	0	0	9	0	3	0	48	132
0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	54	0	1080	0	27	1116	1593	0	0	63	0	0	0	27	0	0	0	9	0	297	252	0	0
0	0	0	0	0	108	9	90	0	0	0	0	0	0	54	36	0	1593	0	27	846	1017	0	0	63	0	0	0	36	0	36	36	45	45	252	162	0	0
0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	18	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	549	0	225	18	0	0	0	0	0	0	45	0	882	0	54	3312	1206	0	0	297	0	0	0	27	0	36	9	63	108	4158	27	0	0
0	0	0	0	0	234	9	36	0	18	0	0	0	0	0	9	0	477	0	9	1449	639	0	0	198	0	0	0	9	0	171	9	99	45	1341	180	0	0
0	0	0	0	0	0	0	108	0	0	0	18	0	0	0	18	0	99	0	36	81	900	0	0	0	0	0	0	0	0	0	18	0	0	45	108	0	0
0	0	0	0	0	27	0	0	0	0	18	0	0	0	9	0	0	252	0	0	27	0	0	0	45	0	0	0	0	0	0	0	0	9	45	0	0	0
18	0	0	0	0	162	0	99	0	0	0	0	0	0	0	27	0	351	0	81	522	2511	0	0	162	0	0	0	0	0	18	9	36	0	333	225	0	0
315	36	0	0	0	2781	9	0	0	0	0	54	0	0	9	594	0	603	0	81	1206	16740	0	0	315	0	0	0	117	0	27	18	18	0	1071	585	45	0
225	0	0	0	0	1863	9	72	0	225	0	81	0	0	0	432	0	648	0	108	738	7353	0	0	522	0	0	0	9	0	9	9	45	9	81	198	18	9
990	0	0	0	0	0	0	279	0	27	0	27	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	27	0
153	0	0	0	0	1035	0	135	0	27	0	18	0	0	9	135	0	576	0	27	297	3132	0	0	81	0	0	0	45	0	72	9	27	0	162	2502	342	0
189	0	0	0	0	495	0	0	0	72	0	0	0	0	27	144	0	261	0	9	333	1044	0	0	198	0	0	0	9	9	45	0	0	45	342	252	9	0
288	0	0	9	0	783	36	207	0	0	0	9	0	9	18	45	0	747	0	0	2619	2439	0	0	639	0	0	0	0	0	0	9	72	18	1656	738	0	0
0	0	0	0	0	189	9	342	0	0	0	0	0	0	0	0	0	1062	0	9	2250	1728	0	0	495	0	0	0	99	0	9	0	54	18	756	297	0	0
0	0	8	0	0	3240	0	16	0	40	0	0	0	0	0	0	0	0	0	0	104	552	0	0	208	0	8	0	208	0	0	0	2600	0	0	8	184	176
0	0	0	0	0	1792	0	0	0	200	0	40	16	0	0	0	0	0	0	0	160	640	0	0	240	0	8	0	320	0	0	0	2800	0	0	0	152	312
0	16	0	0	0	176	0	0	0	200	0	24	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	16	8	0	0	0	192	0	0	0	296	344
0	0	8	0	0	1224	0	16	0	136	0	0	8	0	0	0	0	0	0	0	512	232	0	0	272	0	0	336	384	0	0	0	1072	0	0	24	64	216
8	16	8	0	0	1800	0	40	0	48	0	16	0	0	0	0	0	0	0	0	216	1144	0	0	112	0	0	336	272	0	0	0	656	0	0	16	72	256
0	0	16	0	0	600	0	40	0	128	0	0	0	0	0	0	0	0	0	0	256	192	0	0	304	0	0	208	128	0	0	0	568	0	0	8	120	40
0	16	0	0	0	1152	0	0	0	40	0	0	0	0	0	0	0	0	0	0	136	304	0	0	136	0	8	176	136	0	0	0	2104	0	0	24	56	120
0	24	8	0	0	1856	0	0	0	104	0	24	0	0	0	0	0	0	0	0	136	264	0	0	136	0	0	256	360	0	0	0	3184	0	0	16	128	432
8	8	8	0	0	1464	0	8	0	168	0	32	0	0	0	0	0	0	0	0	240	760	0	0	160	0	0	192	328	8	0	0	1264	0	0	0	392	488
0	16	8	0	0	1192	0	32	0	280	0	24	8	0	0	0	0	0	0	0	328	416	0	0	56	0	0	64	144	0	0	0	184	0	0	0	384	200
0	8	0	0	0	3392	0	56	0	72	0	16	0	0	0	0	0	0	0	0	288	992	0	0	112	0	0	48	96	0	0	0	520	0	0	16	48	408
16	0	8	0	0	384	0	0	0	112	0	16	0	0	0	0	0	0	0	0	112	0	0	0	64	0	0	16	16	0	0	0	336	0	0	0	56	112
24	0	0	0	0	944	0	16	0	104	0	0	0	0	8	0	0	0	0	0	616	232	0	0	192	0	0	48	184	0	0	0	1192	0	0	24	168	280
120	0	16	0	0	1504	0	32	0	40	0	8	0	0	0	0	0	0	0	0	904	432	0	0	104	0	0	400	128	0	0	0	984	0	0	8	248	64
8	16	8	0	0	1288	0	8	0	104	0	16	0	0	0	0	0	0	0	0	1192	496	0	8	96	0	0	864	152	0	0	0	800	0	0	0	208	360
40	24	0	0	0	1048	0	0	0	104	0	24	8	0	0	0	0	0	0	0	1008	472	0	0	136	0	0	512	192	0	0	0	400	0	0	40	376	440
10	0	0	5	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	10	75	0	0	10	0	0	0	0	0	0	0	400	0	0	45	25	5
5	0	0	0	0	10	0	5	0	5	0	0	0	0	0	0	0	0	0	0	75	75	0	0	15	0	0	0	0	0	0	0	400	0	0	5	25	35
5	0	0	5	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	60	70	0	0	10	0	0	0	5	0	0	0	425	0	0	5	20	20
0	0	5	10	0	10	0	10	0	0	0	0	0	15	0	0	0	0	0	0	45	175	0	0	10	5	0	0	10	0	5	0	190	0	0	25	5	75
25	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20	55	0	0	0	0	0	0	5	0	0	0	55	0	0	5	0	50
0	10	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	0	0	95	95	0	0	10	0	0	0	10	0	0	0	145	0	0	5	15	40
10	0	0	5	0	25	0	20	0	0	0	0	0	0	0	0	0	0	0	0	65	140	0	0	0	0	0	0	10	0	0	0	230	0	0	5	10	25
5	0	0	15	0	20	0	15	0	0	0	0	0	0	0	0	0	0	0	0	95	175	0	0	10	0	0	0	65	0	0	0	365	0	0	10	0	35
0	0	5	0	0	15	0	25	0	0	0	0	0	0	0	0	0	0	0	0	125	125	0	0	0	0	0	0	100	0	0	0	1125	0	5	45	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	0	0	0	0	0	0	0	0	0	0	30	0	0	10	0	0
0	21	0	14	0	42	0	42	0	0	0	0	0	7	0	0	0	0	0	0	7	42	0	0	0	0	0	0	28	0	7	0	154	7	49	0	0	28
0	7	14	28	0	7	0	14	0	0	0	0	0	7	0	0	0	0	0	0	21	70	0	0	14	0	0	0	49	0	7	0	518	0	49	0	14	35
70	14	0	14	7	42	0	56	0	0	0	0	0	0	0	0	0	0	0	0	7	35	0	0	21	0	0	0	0	7	0	0	2317	0	0	0	0	42
35	14	0	21	0	98	0	105	0	0	0	0	0	0	7	0	0	0	0	0	35	301	0	7	7	0	0	0	161	7	0	0	1603	28	21	35	28	77
0	7	0	7	0	42	0	7	0	7	7	0	0	0	0	0	0	0	7	7	35	84	0	0	28	0	7	14	364	14	0	0	546	7	161	42	14	21
0	0	7	0	7	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	7	0	7	0	0	0	0	0	546	35	0	0	14	0
0	7	0	0	0	252	0	0	0	7	0	0	0	0	0	0	0	0	0	0	112	70	7	0	21	0	0	0	28	7	0	0	301	0	0	0	21	0
0	7	0	21	0	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	49	14	0	0	21	0	0	0	0	0	0	0	56	0	14	0	28	7
0	42	0	0	0	77	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	112	0	21	0	0	7
0	14	0	7	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	133	14	0	0	14	0	0	0	49	0	0	0	98	14	35	0	14	28
0	14	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	21	0	0	0	0	0	0	0	70	0	7	0	14	21
0	0	7	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	105	0	0	0	161	0	0	0	119	0	0	0	7	63
