0.000000	16.000000	0.002500	0.033045	0.006351	0.007732	0.008144	0.008641	0.013363	0.014779	0.008060	0.007152
0.000000	16.000000	0.007500	0.072940	0.008356	0.007828	0.009110	0.010014	0.013918	0.014712	0.011060	0.007580
0.000000	16.000000	0.012500	0.067514	0.007817	0.007319	0.007135	0.008519	0.016807	0.015034	0.012462	0.009172
0.000000	16.000000	0.017500	0.068763	0.008804	0.008741	0.009964	0.010448	0.017589	0.017216	0.015340	0.007392
0.000000	16.000000	0.022499	0.057500	0.007736	0.007863	0.009088	0.011338	0.018555	0.017486	0.019265	0.008121
0.000000	16.000000	0.027499	0.066958	0.009341	0.009686	0.009934	0.011118	0.019345	0.034918	0.011357	0.009107
0.000000	16.000000	0.032499	0.130917	0.010004	0.011555	0.012731	0.011690	0.021895	0.037907	0.012580	0.010765
0.000000	16.000000	0.037499	0.095945	0.008335	0.007037	0.008107	0.009974	0.022367	0.032496	0.016151	0.007207
0.000000	16.000000	0.042499	0.069826	0.007545	0.009429	0.008770	0.009970	0.021116	0.031983	0.010275	0.007943
0.000000	16.000000	0.047499	0.031396	0.010210	0.007506	0.010129	0.008738	0.022003	0.025283	0.010326	0.008687
0.000000	16.000000	0.052499	0.044538	0.009586	0.009940	0.010114	0.009778	0.021022	0.026513	0.010784	0.007849
0.000000	16.000000	0.057499	0.060864	0.008471	0.009786	0.007283	0.012992	0.020055	0.019423	0.011364	0.008859
0.000000	16.000000	0.062498	0.010110	0.010939	0.011071	0.008451	0.013744	0.019437	0.016509	0.017502	0.009526
0.000000	16.000000	0.067498	0.022182	0.006692	0.007390	0.007523	0.010709	0.017236	0.031522	0.011102	0.008699
0.000000	16.000000	0.072498	0.080582	0.009051	0.008318	0.008558	0.007370	0.014449	0.011697	0.009616	0.008494
0.000000	16.000000	0.077498	0.127225	0.008341	0.009920	0.011245	0.009401	0.021624	0.016541	0.012755	0.007541
0.000000	16.000000	0.082498	0.135185	0.007642	0.006685	0.006673	0.009513	0.016950	0.019336	0.013773	0.010929
0.000000	16.000000	0.087498	0.071466	0.007723	0.008142	0.008163	0.008756	0.015183	0.018947	0.014366	0.009757
0.000000	16.000000	0.092498	0.059344	0.008568	0.009035	0.007687	0.011257	0.025639	0.017973	0.011409	0.006795
0.000000	16.000000	0.097498	0.033627	0.008073	0.008718	0.007278	0.010530	0.019083	0.014599	0.011334	0.010267
0.000000	16.000000	0.102497	0.028769	0.010271	0.012117	0.010123	0.010215	0.012186	0.015513	0.012369	0.009360
0.000000	16.000000	0.107497	0.023497	0.009138	0.008147	0.009437	0.011001	0.016313	0.016625	0.010064	0.009960
0.000000	16.000000	0.112497	0.028587	0.009016	0.007880	0.007826	0.010319	0.018401	0.012990	0.008071	0.008961
0.000000	16.000000	0.117497	0.037708	0.007719	0.008475	0.008426	0.011307	0.013163	0.017090	0.012090	0.010818
