9.435471	10.767173	11.185094	7.413278	12.112500	11.440674	12.192367	6.604157	9.572031	8.321597	11.811832	9.450830
12.244188	10.908344	10.365534	10.608776	16.150899	9.372889	8.081894	9.906881	8.776340	9.901244	12.503906	7.683694
9.499837	14.185889	7.284516	15.598181	5.965742	6.299227	11.693487	12.179616	10.248618	3.743225	12.209611	11.424289
9.092331	8.444333	12.389219	6.401968	10.913576	6.025571	6.308574	8.974292	10.622051	9.892733	10.662558	6.530278
7.715967	8.372186	8.578154	12.874943	10.255579	10.543683	6.463063	6.211101	12.974649	8.408688	14.354839	9.944520
9.679120	9.801993	8.441834	10.537739	13.620344	8.484373	10.631119	10.600521	9.661185	8.023234	11.975124	11.203003
6.801174	15.083878	10.242874	11.570830	7.475819	13.839581	8.672275	8.949902	10.724373	11.208879	5.228346	7.550861
8.891153	10.930095	12.282456	13.106108	9.537229	9.969735	12.563325	7.735185	9.534250	10.595874	7.950221	5.757475
8.886115	4.605963	8.033005	7.097884	10.785927	8.047433	12.986809	11.035818	10.312372	8.384727	6.488302	10.854771
17.205541	7.455525	9.072808	10.173197	11.470695	6.709999	11.514627	11.340198	7.353278	6.595465	12.560374	15.732411
9.249909	6.148814	11.980093	9.835148	6.931448	12.488233	8.301675	6.296723	10.580131	10.919785	11.235264	5.662553
11.484509	10.528331	8.464075	13.053236	8.688350	12.482653	14.927805	10.640541	11.186310	11.320818	7.765431	10.256184
11.296244	9.582526	14.394681	13.838779	10.508711	12.766228	12.215483	11.350925	10.725081	13.781060	11.135409	9.489067
10.451093	12.165900	7.417450	10.710546	10.212469	10.327352	10.242389	12.270993	8.662449	10.086443	4.734608	7.343313
11.882932	9.052978	9.090623	8.680553	8.964217	5.471068	7.454646	12.270524	10.329907	13.375357	12.876883	6.713381
9.310397	8.506321	12.126309	8.688226	6.260355	7.997436	9.142242	7.417901	10.099614	6.056862	12.866513	10.815151
10.889537	5.581933	9.635071	10.700664	10.210114	14.971625	11.711994	10.848381	10.902604	9.648264	8.745424	14.917456
9.103146	11.265112	8.804533	10.283597	7.912082	12.804776	7.410979	10.822003	8.852741	8.708693	11.624002	8.569359
14.802614	8.242977	10.665251	9.939782	12.347016	14.271599	10.734437	8.728589	8.828501	5.614610	9.499647	9.537486
6.537994	9.751983	10.695252	9.405225	8.791633	11.832897	15.367503	10.462262	7.001862	12.548149	11.596042	9.603790
10.040215	8.501683	7.120762	10.915515	9.707766	7.617898	6.590868	13.558355	11.030264	11.206767	10.399883	10.700116
7.350804	9.878763	8.290757	9.973100	12.875126	7.565414	13.496452	12.331453	9.480287	13.069145	7.969395	6.942355
8.347033	12.112957	7.439638	14.888401	7.678481	12.629378	8.466723	11.378895	10.095567	13.642010	8.914190	12.021668
8.887295	8.414881	11.064220	9.266399	6.746235	4.687469	4.504109	12.312357	8.930377	7.188480	10.344895	5.290958
10.730286	8.397001	9.225626	10.322981	8.822756	7.787928	9.411878	7.452928	12.442785	12.256693	14.684852	7.627923
8.644760	9.838232	7.659112	7.965799	9.705717	12.035935	10.559040	9.710140	12.806314	8.044501	10.078888	12.224805
9.135573	12.800333	7.997536	11.633496	7.455238	7.455555	3.927976	10.732138	13.426200	10.976427	9.991738	10.917067
12.740301	13.485411	8.431214	8.773760	9.195574	7.938075	14.021819	12.387895	7.742205	11.847153	10.943008	9.678534
5.603664	12.150993	10.946283	8.727305	7.892109	7.055024	5.370084	11.632353	9.052838	1.945450	6.610088	6.615178
13.483784	12.800647	12.698687	13.727816	8.411608	5.988516	13.730029	9.974305	12.222871	5.547275	11.410558	6.734552
12.970105	8.750923	8.017299	11.396472	10.026902	6.637343	10.832650	9.041262	6.994037	13.767192	12.199494	9.715297
10.054592	12.151364	5.949519	10.046269	7.374176	10.534243	9.932091	9.786310	12.036643	13.230568	10.589037	12.534243
10.395092	9.193511	13.104562	12.321644	11.510504	4.053831	12.964388	8.742303	7.206034	11.028614	7.745249	10.213385
